track_name,artist_name,year,name,playcount,listeners,genres,artist_popularity,album_name,release_date,duration_ms,track_listeners,ranking_year,track_weight_in_artist,true_rank
Lugar Perfeito,Anitta,2024,Anitta,153086836,1189909,"['pop', 'brazilian', 'funk', 'dance', 'female vocalists']",153086836,Lugar Perfeito - Single,N/A,152000.0,57962.0,2024,4.87112880060576,170
"Red light sign, but we go",NMIXX,2024,NMIXX,82438333,722228,"['k-pop', 'pop', 'Korean', 'Kpop', 'nmixx']",82438333,Fe3O4: STICK OUT - EP,N/A,137000.0,53104.0,2024,7.352802716039811,171
Drown,Justin Timberlake,2024,Justin Timberlake,162437801,5473467,"['pop', 'rnb', 'dance', 'male vocalists', 'Hip-Hop']",162437801,Everything I Thought It Was,N/A,260000.0,52931.0,2024,0.9670470288758478,172
Saint,DPR IAN,2024,DPR IAN,51315547,636640,"['Korean', 'rnb', 'live', 'k-rnb', 'pop']",51315547,SAINT - EP,N/A,179000.0,50693.0,2024,7.962584820306609,173
No Angels,Justin Timberlake,2024,Justin Timberlake,162437801,5473467,"['pop', 'rnb', 'dance', 'male vocalists', 'Hip-Hop']",162437801,Everything I Thought It Was [Explicit],N/A,208000.0,47442.0,2024,0.8667632416528683,174
Sounds Like the Radio,Zach Top,2024,Zach Top,5027488,140922,"['country', 'USA', 'beer', 'new traditionalist', 'modern country']",5027488,Sounds Like the Radio,N/A,218000.0,44870.0,2024,31.8403088233207,175
I Ain't Sayin',Jordan Davis,2024,Jordan Davis,7415214,325601,"['country', 'american', 'pop', 'rock', 'United States']",7415214,I Ain’t Sayin’,N/A,174000.0,37863.0,2024,11.628649789159125,176
Out of Time (feat. Bea Miller),Zedd,2024,Zedd,60584032,2556212,"['electro house', 'electronic', 'House', 'electro', 'dubstep']",60584032,Out of Time (feat. Bea Miller),N/A,222000.0,35524.0,2024,1.3897125903485315,177
Looking For Knives,dyan,2024,dyan,456469,71295,[],456469,SXSW 2017 Showcasing Artists,N/A,373000.0,31672.0,2024,44.42387264184024,178
Solitude,Joep Beving,2024,Joep Beving,9345866,721638,"['piano', 'contemporary classical', 'modern classical', 'neoclassical', 'post-classical']",9345866,Sleeping Lotus,N/A,226000.0,30388.0,2024,4.2109755860971845,179
Sinners of the Seven Seas,Powerwolf,2024,Powerwolf,28962082,390304,"['Power metal', 'heavy metal', 'german', 'metal', 'vampire metal']",28962082,Wake Up The Wicked,N/A,183000.0,26720.0,2024,6.845945724358449,180
Beyond the way,Giga,2024,Giga,4846749,189678,"['vocaloid', 'j-pop', 'japan', 'japanese', 'Kagamine Len']",4846749,Beyond the way,N/A,176000.0,25810.0,2024,13.607271270258018,181
Paralyzed,Lenny Kravitz,2024,Lenny Kravitz,53377409,2947333,"['rock', 'funk', 'alternative', 'alternative rock', 'pop']",53377409,Blue Electric Light,N/A,268000.0,24862.0,2024,0.843542280427763,182
Zombieland,Jake Bugg,2024,Jake Bugg,26746687,866692,"['folk', 'british', 'indie', 'singer-songwriter', 'alternative']",26746687,A Modern Day Distraction,N/A,162000.0,23357.0,2024,2.6949596857938,183
Idle Hands,Kerry King,2024,Kerry King,436658,32658,"['thrash metal', 'metal', 'heavy metal', 'american', 'bad ass mother fucker']",436658,From Hell I Rise [Explicit],N/A,224000.0,21552.0,2024,65.99301855594342,184
Wanting and Waiting,The Black Crowes,2024,The Black Crowes,15794484,864193,"['Southern Rock', 'blues rock', 'rock', 'hard rock', 'classic rock']",15794484,Wanting and Waiting,N/A,255000.0,18613.0,2024,2.1538012920724885,185
Hot Fever Dream,Astrid S,2024,Astrid S,11446082,633079,"['pop', 'norwegian', 'female vocalists', 'electronic', 'Norway']",11446082,Hot Fever Dream,N/A,147000.0,15801.0,2024,2.4958970365467814,186
Sex = Money,Käärijä,2024,Käärijä,12703005,303945,"['finnish', 'rap', 'Eurovision', 'electronic', 'pop']",12703005,Sex = Money - Single,N/A,175000.0,14858.0,2024,4.8883844116534245,187
Step Into Your Power,Ray LaMontagne,2024,Ray LaMontagne,30036174,1506857,"['folk', 'singer-songwriter', 'acoustic', 'indie', 'Acoustic Rock']",30036174,Long Way Home,N/A,209000.0,14595.0,2024,0.9685723330083743,188
Buon Giorno,Cristobal Tapia de Veer,2024,Cristobal Tapia de Veer,4832370,196151,"['All', 'ambient', 'electronic', 'experimental', 'psychedelic']",4832370,The White Lotus: Season 2 (Soundtrack from the HBO® Original Series),N/A,83000.0,14061.0,2024,7.168456954081294,189
Love Insurrection,Primal Scream,2024,Primal Scream,27358263,1397702,"['rock', 'electronic', 'indie', 'alternative', 'britpop']",27358263,Come Ahead,N/A,380000.0,12693.0,2024,0.9081334934056045,190
First To Go,Astrid S,2024,Astrid S,11446082,633079,"['pop', 'norwegian', 'female vocalists', 'electronic', 'Norway']",11446082,First To Go,N/A,173000.0,12037.0,2024,1.9013424864827297,191
Two Hands,Astrid S,2024,Astrid S,11446082,633079,"['pop', 'norwegian', 'female vocalists', 'electronic', 'Norway']",11446082,Two Hands,N/A,182000.0,11790.0,2024,1.862326818611895,192
Good Horses (feat. Miranda Lambert),Lainey Wilson,2024,Lainey Wilson,4367829,215913,"['country', 'country rock', 'rock', 'Olivia', 'USA']",4367829,N/A,N/A,0.0,9903.0,2024,4.586569590529519,193
Myynnissä,Erika Vikman,2024,Erika Vikman,2768438,97192,"['pop', 'finnish', 'Eurovision', 'finland', 'female vocalists']",2768438,Myynnissä - Single,N/A,167000.0,8615.0,2024,8.863898263231542,194
Life and Death,Balanescu Quartet,2024,Balanescu Quartet,955291,102519,"['contemporary classical', 'Avant-Garde', 'instrumental', 'Classical', 'strings']",955291,Maria T,N/A,573000.0,8315.0,2024,8.110691676664814,195
Hollywood Freak,DaBaby,2024,DaBaby,54055455,1466801,"['Hip-Hop', 'rap', 'trap', 'hip hop', 'american']",54055455,HOW TF IS THIS A MIXTAPE?,N/A,123000.0,8199.0,2024,0.5589715305620871,196
4x4xU,Lainey Wilson,2024,Lainey Wilson,4367829,215913,"['country', 'country rock', 'rock', 'Olivia', 'USA']",4367829,Whirlwind,N/A,239000.0,7604.0,2024,3.521788868664694,197
ordinary things,Ariana Grande,2024,Ariana Grande,1079846196,4406075,"['pop', 'rnb', 'female vocalists', 'Ariana Grande', 'american']",1079846196,eternal sunshine,N/A,168000.0,6884.0,2024,0.15623882934357677,198
HelloWorld.java,Nanowar of Steel,2024,Nanowar of Steel,1628950,61108,"['Power metal', 'heavy metal', 'parody', 'metal', 'the only true metal of steel']",1628950,XX Years of Steel [Explicit],N/A,238000.0,4189.0,2024,6.855076258427702,199
Florida!!! (feat. Florence + the Machine),Taylor Swift,2024,Taylor Swift,3608500687,5863513,"['country', 'pop', 'female vocalists', 'singer-songwriter', 'acoustic']",3608500687,,,0.0,0.0,2024,0.0,200
